,AscensionNum,AlignmentScore,Location
770,CAMB-775D8,7819.0,England
771,CAMB-77462,7810.0,England
772,CAMB-7607E,7809.0,England
773,CAMB-72018,7808.0,England
774,CAMB-7279B,7529.0,England
775,CAMB-7218E,7809.0,England
776,CAMB-71CF7,7983.0,England
777,CAMB-72625,7813.0,England
778,LIVE-98F2E,8104.0,England
779,LIVE-99206,7020.0,England
780,LIVE-9943D,7810.0,England
781,LIVE-996A0,7810.0,England
782,LIVE-99901,7570.0,England
783,LIVE-99AFF,7811.0,England
784,LIVE-99EA8,7304.0,England
785,LIVE-9A117,8104.0,England
786,CAMB-71FB2,7810.0,England
787,CAMB-725EC,7810.0,England
788,CAMB-71EF1,8105.0,England
789,CAMB-723A6,7810.0,England
790,BRIS-122377,7810.0,England
791,BRIS-121F74,8105.0,England
792,BRIS-121D3E,7819.0,England
793,CAMB-72CBA,7443.0,England
794,CAMB-735CD,7810.0,England
795,BRIS-121DB6,7810.0,England
796,BRIS-121D01,7973.0,England
797,BRIS-121C8C,7721.0,England
798,CAMB-73132,7810.0,England
799,BRIS-121BAD,7809.0,England
800,CAMB-7342A,7809.0,England
801,BRIS-1219A3,7810.0,England
802,BRIS-121C6E,7745.0,England
803,BRIS-121A19,7809.0,England
804,CAMB-73EB3,7810.0,England
805,CAMB-7425C,7829.0,England
806,CAMB-74025,8076.0,England
807,CAMB-74FDD,7810.0,England
808,CAMB-7530D,7782.0,England
809,CAMB-84F52,7528.0,England
810,CAMB-7582C,7305.0,England
811,CAMB-848FD,7128.0,England
812,CAMB-84AF7,7654.0,England
813,CAMB-847B4,7810.0,England
814,CAMB-7A001,8088.0,England
815,CAMB-7B695,7809.0,England
816,BRIS-122C8B,6724.0,England
817,BRIS-122A63,7533.0,England
818,BRIS-1224B0,7808.0,England
819,BRIS-1227F3,7810.0,England
820,BRIS-1228D2,7811.0,England
821,BRIS-122D97,7810.0,England
822,BRIS-122465,7810.0,England
823,BRIS-122614,7654.0,England
824,CAMB-77CE2,7637.0,England
825,CAMB-77F16,7490.0,England
826,LIVE-9B723,8104.0,England
827,LIVE-9BAA2,8106.0,England
828,LIVE-9C93B,8104.0,England
829,LIVE-9CE78,8102.0,England
830,LOND-D36B9,8105.0,England
831,LOND-D3877,8103.0,England
832,LOND-D3A17,8105.0,England
833,LOND-D3F18,8105.0,England
834,CAMB-78C4B,7809.0,England
835,CAMB-790D5,7810.0,England
836,CAMB-78012,7810.0,England
837,CAMB-7970D,7985.0,England
838,CAMB-798A0,7809.0,England
839,CAMB-7964C,7809.0,England
840,CAMB-7A283,7808.0,England
841,CAMB-79D65,7809.0,England
842,CAMB-78D0C,7808.0,England
843,CAMB-79D29,7810.0,England
844,CAMB-7A441,7385.0,England
845,NIRE-102076,8106.0,NorthernIreland
846,NIRE-1022CB,8105.0,NorthernIreland
847,NIRE-FB439,8106.0,NorthernIreland
848,NOTT-10FE15,7808.0,England
849,NOTT-110118,7810.0,England
850,NOTT-110303,7304.0,England
851,NOTT-1104E2,7809.0,England
852,CAMB-7CCA1,7719.0,England
853,CAMB-7C676,7809.0,England
854,CAMB-7B862,7809.0,England
855,CAMB-7CE6F,7832.0,England
856,CAMB-7BAB7,7810.0,England
857,CAMB-7DBD0,7808.0,England
858,NIRE-FA968,7809.0,NorthernIreland
859,CAMB-7D7EB,7810.0,England
860,CAMB-7D657,7809.0,England
861,CAMB-7D97C,8105.0,England
862,CAMB-78FD9,7947.0,England
863,CAMB-796E2,7325.0,England
864,NOTT-1106EC,7809.0,England
865,NOTT-1108B9,8103.0,England
866,SHEF-C095C,8104.0,England
867,SHEF-C2213,7866.0,England
868,SHEF-C393B,7866.0,England
869,SHEF-C52C5,7865.0,England
870,SHEF-C6C02,8104.0,England
871,SHEF-C7FF9,8105.0,England
872,CAMB-7C7A0,8105.0,England
873,CAMB-7D29F,7807.0,England
874,CAMB-7C7EC,7832.0,England
875,CAMB-7D262,7985.0,England
876,CAMB-7D156,7810.0,England
877,CAMB-7C764,7807.0,England
878,CAMB-7BCA2,7939.0,England
879,CAMB-7DAA6,7809.0,England
880,CAMB-7C4F4,7808.0,England
881,CAMB-7DCEC,7832.0,England
882,CAMB-7D3D8,7285.0,England
883,CAMB-7DC82,7809.0,England
884,SHEF-C9BB7,7866.0,England
885,SHEF-CAE53,8105.0,England
886,SHEF-CBB5B,8100.0,England
887,SHEF-CD02D,8105.0,England
888,SHEF-CEC19,8106.0,England
889,SHEF-D0801,7866.0,England
890,SHEF-D1E3B,7865.0,England
891,KHGRC-1.1-IPI-8206,8105.0,Iran
892,CAMB-8174E,7831.0,England
893,CAMB-81474,7986.0,England
894,CAMB-81553,7145.0,England
895,CAMB-814FC,7810.0,England
896,BRIS-123C20,7810.0,England
897,BRIS-1239B0,7832.0,England
898,BRIS-1233B2,7810.0,England
899,BRIS-123A26,7810.0,England
900,BRIS-1230D9,7810.0,England
901,BRIS-1237B6,8084.0,England
902,BRIS-12383B,7966.0,England
903,CAMB-81289,7918.0,England
904,CAMB-80B16,7810.0,England
905,CAMB-80994,7808.0,England
906,CAMB-7ED51,7810.0,England
907,CAMB-7EF79,7832.0,England
908,CAMB-8125C,7808.0,England
909,CAMB-7F39A,7877.0,England
910,CAMB-7EB1B,7813.0,England
911,CAMB-7EF00,7809.0,England
912,CAMB-7EB2A,7983.0,England
913,CAMB-807A9,7810.0,England
914,1,7958.0,Brunei
915,120,8103.0,Singapore
916,145,8105.0,Singapore
917,BRE-5310,8103.0,France
918,BRE-5681,8105.0,France
919,HDF-6466,8105.0,France
920,CAMB-83ADA,7810.0,England
921,CAMB-83AE9,7531.0,England
922,CAMB-832E1,7810.0,England
923,CAMB-833DF,7810.0,England
924,CAMB-83366,7911.0,England
925,CAMB-823EF,7810.0,England
926,CAMB-831B7,7820.0,England
927,CAMB-1AA3C2,7819.0,England
928,CAMB-822B5,7808.0,England
929,CAMB-841F2,7810.0,England
930,CAMB-824CE,7831.0,England
931,CAMB-83287,7808.0,England
932,CAMB-82288,7847.0,England
933,CAMB-837A6,7810.0,England
934,BRIS-125C00,7808.0,England
935,BRIS-125462,7810.0,England
936,BRIS-125D3A,7810.0,England
937,BRIS-125C3D,7810.0,England
938,BRIS-125286,7944.0,England
939,BRIS-124ADA,7811.0,England
940,BRIS-125D2B,7815.0,England
941,BRIS-125963,7810.0,England
942,BRIS-124C2F,7294.0,England
943,BRIS-125A33,7810.0,England
944,BRIS-124946,7811.0,England
945,BRIS-125857,7808.0,England
946,BRIS-124E74,7808.0,England
947,BRIS-124B5F,7810.0,England
948,CA-CZB-1106,7552.0,USA
949,LOND-D406F,8105.0,England
950,LOND-D42E1,8105.0,England
951,LOND-D45E8,8105.0,England
952,LOND-D49CE,8104.0,England
953,LOND-D4FDB,8105.0,England
954,LOND-D5383,8105.0,England
955,LOND-D5BC7,8104.0,England
956,LOND-D5F34,7773.0,England
957,BIRM-5E364,8105.0,England
958,CAMB-1AA447,7808.0,England
959,CAMB-1ABE93,8102.0,England
960,CAMB-1AC050,8104.0,England
961,CAMB-1AC2D2,7810.0,England
962,CAMB-7FDBA,8101.0,England
963,CAMB-80E95,8100.0,England
964,GJ-GBRC35,8104.0,India
965,KI-CTMR-V300037768-8A,8103.0,Sweden
966,QC_AD8,6697.0,Canada
967,IL-NM043,7809.0,USA
968,IL-NM073,8104.0,USA
969,IL-NM0108,8101.0,USA
970,NY-NYUMC502,8104.0,USA
971,NY-NYUMC527,8105.0,USA
972,NY-NYUMC552,8105.0,USA
973,NY-NYUMC577,8104.0,USA
974,NY-NYUMC602,8105.0,USA
975,NJ-NYUMC627,8104.0,USA
976,NY-NYUMC652,8103.0,USA
977,QLDID940,8103.0,Australia
978,ALAB-SSI-1272,8105.0,Denmark
979,ALAB-SSI-705,8105.0,Denmark
980,ALAB-SSI-757,8105.0,Denmark
981,ALAB-SSI-805,8104.0,Denmark
982,ALAB-SSI-852,8104.0,Denmark
983,ALAB-SSI-904,8104.0,Denmark
984,SC_NHRC_01,8105.0,USA
985,FL-BPHL-0079,7041.0,USA
986,FL-BPHL-0105,7782.0,USA
987,LNS2156711,8103.0,Luxembourg
988,CA-SR0108,8105.0,USA
989,LA-SR0274,8105.0,USA
990,LA-SR0299,8105.0,USA
991,CA-CZB-1131,8105.0,USA
992,20-07571,8105.0,Sweden
993,Santiago_16,8105.0,Chile
994,Punta_Arenas_6,8105.0,Chile
995,Santiago_30,8104.0,Chile
996,Puerto_Montt_2,8104.0,Chile
997,Santiago_63,8105.0,Chile
998,PHWC-289DA,7823.0,Wales
999,PHWC-28B7A,8055.0,Wales
1000,PHWC-28D56,8106.0,Wales
1001,PHWC-28F23,7862.0,Wales
1002,PHWC-2912C,7598.0,Wales
1003,PHWC-29326,7859.0,Wales
1004,PHWC-2A185,7825.0,Wales
1005,PHWC-2A370,7814.0,Wales
1006,PHWC-2A56B,7347.0,Wales
1007,PHWC-2A6FF,7825.0,Wales
1008,PHWC-2A8F9,7972.0,Wales
1009,PHWC-2AA8A,7835.0,Wales
1010,PHWC-2AC57,7970.0,Wales
1011,PHWC-2B421,8043.0,Wales
1012,PHWC-2B5F1,8105.0,Wales
1013,PHWC-2B782,7826.0,Wales
1014,PHWC-2B95F,7851.0,Wales
1015,PHWC-2BB1D,7762.0,Wales
1016,PHWC-2BCED,7685.0,Wales
1017,PHWC-2BE7E,7832.0,Wales
1018,PHWC-2C60C,7469.0,Wales
1019,PHWC-2C7AF,7695.0,Wales
1020,PHWC-2CA00,7549.0,Wales
1021,PHWC-2D234,7207.0,Wales
1022,PHWC-2D410,7665.0,Wales
1023,PHWC-2D674,7211.0,Wales
1024,PHWC-2DEA9,7835.0,Wales
1025,PHWC-2E109,7575.0,Wales
1026,PHWC-2E2D9,7587.0,Wales
1027,PHWC-2EAA4,7823.0,Wales
1028,PHWC-2EC80,7827.0,Wales
1029,PHWC-2EE11,7834.0,Wales
1030,PHWC-2EFD2,7835.0,Wales
1031,PHWC-2F171,7818.0,Wales
1032,PHWC-2F311,7837.0,Wales
1033,PHWC-2F4E1,7732.0,Wales
1034,PHWC-3080F,7837.0,Wales
1035,PHWC-30A36,8105.0,Wales
1036,PHWC-30BD9,7896.0,Wales
1037,PHWC-30DC4,7665.0,Wales
1038,PHWC-30F64,7587.0,Wales
1039,PHWC-3114F,7799.0,Wales
1040,PHWC-31349,7998.0,Wales
1041,PHWC-31543,7244.0,Wales
1042,PHWC-31789,7868.0,Wales
1043,PHWC-31974,7598.0,Wales
1044,PHWC-31B41,7947.0,Wales
1045,PHWC-31D3C,7181.0,Wales
1046,PHWC-31F09,7646.0,Wales
1047,PHWC-3213F,7890.0,Wales
1048,PHWC-3232A,7958.0,Wales
1049,PHWC-32B9B,7275.0,Wales
1050,PHWC-32D4A,7833.0,Wales
1051,PHWC-32F17,7837.0,Wales
1052,PHWC-330B9,7836.0,Wales
1053,PHWC-33875,7835.0,Wales
1054,PHWC-33AD9,7836.0,Wales
1055,PHWC-33C88,7831.0,Wales
1056,PHWC-33E91,7832.0,Wales
1057,PHWC-34030,7598.0,Wales
1058,PHWC-341C4,7836.0,Wales
1059,PHWC-34373,7828.0,Wales
1060,PHWC-34504,8056.0,Wales
1061,PHWC-346B6,7938.0,Wales
1062,PHWC-34856,7836.0,Wales
1063,Bangkok-0067,7810.0,Thailand
1064,GJ-GBRC59,8094.0,India
1065,MI-MDHHS-SC20260,8034.0,USA
1066,MI-MDHHS-SC20286,7368.0,USA
1067,MI-MDHHS-SC20312,7442.0,USA
1068,ULG-0544,8103.0,Belgium
1069,ULG-10165,8105.0,Belgium
1070,MI-MDHHS-SC20213,8105.0,USA
1071,MI-MDHHS-SC20239,8104.0,USA
1072,3662,7837.0,DRC
1073,990430264,7647.0,Israel
1074,701002752,7951.0,Israel
1075,701002314,8103.0,Israel
1076,2115990,8105.0,Israel
1077,2089866,8105.0,Israel
1078,2047883,8105.0,Israel
1079,2020087,8091.0,Israel
1080,13077510,8103.0,Israel
1081,130710643,7912.0,Israel
1082,VC-FISABIO-539,7965.0,Spain
1083,VC-FISABIO-579,7964.0,Spain
1084,GJ-GBRC76,8104.0,India
1085,TG-CCMB-J048,8105.0,India
1086,TN-CCMB-C1-12,8105.0,India
1087,HE-FFM4clin,8104.0,Germany
1088,149_32357,8106.0,Greece
1089,IDF-10036BG,8104.0,France
1090,IDF-10072CG,8106.0,France
1091,IDF-10017GS,8105.0,France
1092,VAC-GUR-0084,8105.0,Colombia
1093,RIS-GUV-92087,8105.0,Colombia
1094,VAC-GVI-93535,6991.0,Colombia
1095,CUN-GVI-98290,8103.0,Colombia
1096,TG-CCMB-J235,8105.0,India
1097,CA-CZB-1145,8103.0,USA
1098,BIRM-5E9CC,7278.0,England
1099,CAMB-1AC357,7810.0,England
1100,CAMB-1AD1C5,8105.0,England
1101,CAMB-1AD72D,8105.0,England
1102,CAMB-1AD936,8104.0,England
1103,CAMB-1AE391,8104.0,England
1104,CAMB-1AED2A,8105.0,England
1105,CAMB-1B004A,8104.0,England
1106,CVR1701,8105.0,Scotland
1107,CVR2173,8104.0,Scotland
1108,CVR2294,8101.0,Scotland
1109,CVR2877,8020.0,Scotland
1110,NORW-E8709,8105.0,England
1111,NORW-E8930,8105.0,England
1112,NORW-E8AD3,8104.0,England
1113,NORW-E8CEC,8103.0,England
1114,NORW-E96B0,8105.0,England
1115,NORW-E9B1B,8104.0,England
1116,NORW-E9E9A,8105.0,England
1117,NOTT-110C9F,8104.0,England
1118,NOTT-110E4E,8105.0,England
1119,OXON-AC446,8105.0,England
1120,OXON-AC6D7,8105.0,England
1121,OXON-AC9ED,8105.0,England
1122,OXON-ACCC6,8103.0,England
1123,OXON-ACFEB,8105.0,England
1124,OXON-AD357,8041.0,England
1125,OXON-AD894,8104.0,England
1126,OXON-ADC7A,8103.0,England
1127,OXON-ADF9F,8105.0,England
1128,OXON-AE259,8105.0,England
1129,OXON-AE550,8106.0,England
1130,OXON-AE848,8105.0,England
1131,OXON-AEA8E,8105.0,England
1132,OXON-AEC97,8105.0,England
1133,OXON-AEFBC,8105.0,England
1134,SHEF-C0A59,8105.0,England
1135,SHEF-C5984,8105.0,England
1136,SHEF-CA8A0,8104.0,England
1137,SHEF-D02E5,8103.0,England
1138,NIRE-FAE2D,8099.0,NorthernIreland
1139,NIRE-FB220,8103.0,NorthernIreland
1140,NIRE-FB77C,8105.0,NorthernIreland
1141,NORW-E7078,8020.0,England
1142,NORW-E7351,8105.0,England
1143,NORW-E75A6,8104.0,England
1144,NORW-E7852,8104.0,England
1145,NORW-E8077,8105.0,England
1146,NORW-E8226,8105.0,England
1147,NORW-E8420,8104.0,England
1148,CVR2983,8104.0,Scotland
1149,CVR3171,8105.0,Scotland
1150,CVR3207,8105.0,Scotland
1151,CVR3243,8104.0,Scotland
1152,EDB4155,8104.0,Scotland
1153,EDB4368,8104.0,Scotland
1154,EDB4710,8104.0,Scotland
1155,LIVE-9A5C0,7121.0,England
1156,LIVE-9A9A6,7433.0,England
1157,LIVE-9AF4A,6799.0,England
1158,LIVE-9B28C,6951.0,England
1159,LIVE-9B4B3,7132.0,England
1160,WHUH001,8106.0,Wuhan
1161,LIVE-9C009,7233.0,England
1162,LIVE-9C2C7,7233.0,England
1163,LIVE-9C555,7830.0,England
1164,LIVE-9C79B,7370.0,England
1165,LIVE-9D105,7025.0,England
1166,LOND-D3B05,8104.0,England
1167,LOND-D3D96,8105.0,England
1168,LOND-D4CD4,8105.0,England
1169,LOND-D55C9,8103.0,England
1170,LOND-D580C,8104.0,England
1171,UT-01312,7351.0,USA
1172,UT-01602,8001.0,USA
1173,WA-S691,8100.0,USA
1174,WA-S716,8105.0,USA
1175,WA-S741,8104.0,USA
1176,WA-S767,8105.0,USA
1177,WA-S793,8103.0,USA
1178,WA-S818,8105.0,USA
1179,NY-PV09325,1.0,USA
1180,NY-PV09351,1.0,USA
1181,NY-PV09381,1.0,USA
1182,NY-PV09409,1.0,USA
1183,NY-PV09437,1.0,USA
1184,NY-PV09466,2.0,USA
1185,NY-PV09492,1.0,USA
1186,VIC770,8105.0,Australia
1187,StPetersburg-RII7488S,8105.0,Russia
1188,StPetersburg-RII8388S,8103.0,Russia
1189,Qc-L00240587,8104.0,Canada
1190,TG-CCMB-J375,8103.0,India
1191,NJ-NYUMC682,8104.0,USA
1192,CA-CZB-1206,8104.0,USA
1193,CA-CZB-1231,8105.0,USA
1194,S10_768,8005.0,Lebanon
1195,UT-03486,7842.0,USA
1196,MI-MDHHS-SC20364,7745.0,USA
1197,MI-MDHHS-SC20389,7253.0,USA
1198,MI-MDHHS-SC20346,7433.0,USA
1199,QC-AL7,7570.0,Canada
1200,WI-UW-367,8103.0,USA
1201,Pom2,8104.0,Poland
1202,MN-MDH-310,8103.0,USA
1203,JM-CDC-6365,8105.0,Jamaica
1204,20-07860,8105.0,Sweden
1205,FL-BPHL-0112,7848.0,USA
1206,FL-BPHL-0137,7810.0,USA
1207,SAP058,8105.0,Australia
1208,SAP087,8103.0,Australia
1209,SAP153,8105.0,Australia
1210,UGent-61,7407.0,Belgium
1211,UG015,8105.0,Uganda
1212,LA-EVTL061,8105.0,USA
1213,LA-EVTL086,8105.0,USA
1214,LA-EVTL111,8104.0,USA
1215,LA-EVTL136,8105.0,USA
1216,SC-MY-056,8106.0,Sichuan
1217,SC-PHCC1-026,8106.0,Sichuan
1218,SC-YB-085,8106.0,Sichuan
1219,NY-NYUMC708,8104.0,USA
1220,NY-NYUMC733,8104.0,USA
1221,NY-NYUMC759,8104.0,USA
1222,NSW238,8103.0,Australia
1223,NSW265,8104.0,Australia
1224,NSW291,8105.0,Australia
1225,NSW317,8105.0,Australia
1226,NSW344,8105.0,Australia
1227,NSW369,8105.0,Australia
1228,Sla1,7858.0,Poland
1229,GR-ETHZ-100089,8102.0,Switzerland
1230,BE-ETHZ-100122,8103.0,Switzerland
1231,GR-ETHZ-100147,8104.0,Switzerland
1232,BE-ETHZ-100806,8103.0,Switzerland
1233,BL-ETHZ-100833,8101.0,Switzerland
1234,BE-ETHZ-101139,8103.0,Switzerland
1235,ZH-ETHZ-101167,8098.0,Switzerland
1236,GR-ETHZ-110426,8098.0,Switzerland
1237,BE-ETHZ-110463,6023.0,Switzerland
1238,ZH-ETHZ-110498,8102.0,Switzerland
1239,ChVir2070,8103.0,Belarus
1240,PL_P21,8105.0,Poland
1241,ALAB-HH-126,8104.0,Denmark
1242,ALAB-HH-157,8105.0,Denmark
1243,ALAB-HH-194,8105.0,Denmark
1244,ALAB-HH-244,8105.0,Denmark
1245,LA-CDC-0757,8105.0,USA
1246,FL-CDC-2316,8104.0,USA
1247,UT-01450,7992.0,USA
1248,VEN-IZSVe-11-181,8105.0,Italy
1249,MH-NIV-7439,8105.0,India
1250,20-07856,8105.0,Sweden
1251,MI-MDHHS-SC20397,7854.0,USA
1252,MI-MDHHS-SC20422,7838.0,USA
1253,MI-MDHHS-SC20447,8105.0,USA
1254,DT-travelES04,8104.0,Beijing
1255,AN-IBV-002058,8105.0,Spain
1256,AN-IBV-002003,8106.0,Spain
1257,AN-IBV-001960,8103.0,Spain
1258,AN-IBV-001928,8105.0,Spain
1259,AN-IBV-001874,8105.0,Spain
1260,NC-IBV-001405,8104.0,Spain
1261,NC-IBV-001380,8104.0,Spain
1262,AN-IBV-001327,8104.0,Spain
1263,AN-IBV-001168,8105.0,Spain
1264,AN-IBV-001090,8105.0,Spain
1265,PV-IBV-000954,8103.0,Spain
1266,PV-IBV-000925,8103.0,Spain
1267,PV-IBV-000892,8105.0,Spain
1268,PV-IBV-000856,8105.0,Spain
1269,PV-IBV-000793,8105.0,Spain
1270,PV-IBV-000729,8105.0,Spain
1271,PV-IBV-000693,8105.0,Spain
1272,VA-DCLS-0218,8104.0,USA
1273,VA-DCLS-0247,8105.0,USA
1274,VA-DCLS-0277,8105.0,USA
1275,CAMB-1AEF15,8104.0,England
1276,CAMB-1B05B4,8101.0,England
1277,CAMB-1B07BE,8101.0,England
1278,CAMB-1B0B76,8104.0,England
1279,CAMB-1B0E8C,8102.0,England
1280,CAMB-1B1A2D,8105.0,England
1281,CVR2121,8103.0,Scotland
1282,CVR2399,7437.0,Scotland
1283,CVR2690,7831.0,Scotland
1284,CVR3164,8102.0,Scotland
1285,EDB4329,8102.0,Scotland
1286,EDB4746,8104.0,Scotland
1287,EDB4883,8104.0,Scotland
1288,LIVE-9D3F0,7433.0,England
1289,LIVE-9D67F,7221.0,England
1290,LIVE-9DED1,7433.0,England
1291,LIVE-9E16E,7351.0,England
1292,LIVE-9E3C2,6958.0,England
1293,LIVE-9E6AB,7710.0,England
1294,LIVE-9E957,7782.0,England
1295,LIVE-9EB51,6997.0,England
1296,LIVE-9EDB5,7448.0,England
1297,LIVE-9F033,7080.0,England
1298,LIVE-9F31C,7809.0,England
1299,NIRE-101E8C,8105.0,NorthernIreland
1300,NORT-288F98,7807.0,England
1301,NORT-289F97,7568.0,England
1302,NORW-E6E33,8102.0,England
1303,NORW-E8FB6,8105.0,England
1304,NORW-E93B9,8105.0,England
1305,NOTT-111065,8102.0,England
1306,NOTT-1112F6,8105.0,England
1307,PORT-2CF311,7304.0,England
1308,SHEF-C0A95,8104.0,England
1309,SHEF-C7102,8105.0,England
1310,SHEF-CC4AA,8105.0,England
1311,SHEF-D2438,8105.0,England
1312,PT0114,8104.0,Portugal
1313,PT0139,8105.0,Portugal
1314,PT0164,7586.0,Portugal
1315,PT0189,8103.0,Portugal
1316,PT0216,7192.0,Portugal
1317,PT0241,7385.0,Portugal
1318,PT0266,7901.0,Portugal
1319,PT0289,8104.0,Portugal
1320,PT0314,8105.0,Portugal
1321,PT0339,8105.0,Portugal
1322,PT0364,8105.0,Portugal
1323,PT0389a,7835.0,Portugal
1324,PT0406,8105.0,Portugal
1325,PT0431,7954.0,Portugal
1326,PT0456,7193.0,Portugal
1327,PT0481,8104.0,Portugal
1328,PT0506,8105.0,Portugal
1329,PT0531,8103.0,Portugal
1330,PT0557,7958.0,Portugal
1331,PT0582,7815.0,Portugal
1332,PT0607,8104.0,Portugal
1333,PA-MGEL65,8105.0,USA
1334,PA-MGEL100,8105.0,USA
1335,PA-MGEL147,8104.0,USA
1336,MDH-8144,7844.0,USA
1337,20-08082,8105.0,Sweden
1338,20-08110,8105.0,Sweden
1339,26478,0.0,Kazakhstan
1340,MH-NIV-4369,8105.0,India
1341,MH-NIV-9127,8080.0,India
1342,22001,8105.0,Kazakhstan
1343,CA-CZB-1270,8105.0,USA
1344,CA-CZB-1189,8103.0,USA
1345,CA-CZB-1237,8104.0,USA
1346,CA-CZB-1262,8105.0,USA
1347,UT-01895,7838.0,USA
1348,NoordHolland_10011,8105.0,Netherlands
1349,Utrecht_10036,8105.0,Netherlands
1350,NC_200271,8104.0,USA
1351,HR-THSTI-BAL-41,8102.0,India
1352,20-50144,8105.0,Sweden
1353,HB-WH1-130,8106.0,Wuhan
1354,HB-WH2-168,8106.0,Wuhan
1355,HB-WH4-210,8106.0,Wuhan
1356,HB-WH6-247,8106.0,Wuhan
1357,HB-WHCM2-276,8105.0,Wuhan
1358,NSW494,8104.0,Australia
1359,NSW519,8105.0,Australia
1360,NSW545,8105.0,Australia
1361,20-51426,8103.0,Sweden
1362,NA_329,8105.0,Netherlands
1363,NA_355,8105.0,Netherlands
1364,NA_382,8104.0,Netherlands
1365,NA_407,8103.0,Netherlands
1366,NA_432,7665.0,Netherlands
1367,NA_457,8105.0,Netherlands
1368,NA_482,8104.0,Netherlands
1369,OR-ILC-RMRC26,8101.0,India
1370,GA-ISCIII-202282,8104.0,Spain
1371,GA-EHC-209C,8105.0,USA
1372,CMX-InDRE_15,8103.0,Mexico
1373,JX2019,8106.0,Fuzhou
1374,WI-GMF-03710,8103.0,USA
1375,VPRL008,8105.0,Australia
1376,PT0201,8067.0,Portugal
1377,WB-S21,8105.0,India
1378,WB-S58,8104.0,India
1379,VNHN_3096,8105.0,Vietnam
1380,VC-FISABIO-617,7442.0,Spain
1381,OR-RMRC156,8104.0,India
1382,OR-RMRC5,8104.0,India
1383,20-50103,8105.0,Sweden
1384,20-50229,8105.0,Sweden
1385,20-50270,8105.0,Sweden
1386,Bangkok-CONI-0135,7844.0,Thailand
1387,ULG-10175,8105.0,Belgium
1388,LA-EVTL145,8105.0,USA
1389,NY-NYUMC776,8104.0,USA
1390,NY-NYUMC802,8105.0,USA
1391,NY-NYUMC827,8104.0,USA
1392,RJ-1901,8104.0,Brazil
1393,NY-NYUMC842,8083.0,USA
1394,VAC-INS-81251,7878.0,Colombia
1395,20VR0759,8106.0,NewZealand
1396,20VR1108,8105.0,NewZealand
1397,20VR1298,8105.0,NewZealand
1398,20VR1759,7815.0,NewZealand
1399,20VR1817,8104.0,NewZealand
1400,20VR1863,8104.0,NewZealand
1401,20VR1933,8103.0,NewZealand
1402,20VR2032,8104.0,NewZealand
1403,20VR2077,8105.0,NewZealand
1404,20VR2717,7810.0,NewZealand
1405,VIC1383,7523.0,Australia
1406,VIC1463,8106.0,Australia
1407,VIC1506,7615.0,Australia
1408,VIC1575,8102.0,Australia
1409,VIC1609,8105.0,Australia
1410,VIC1642,7754.0,Australia
1411,VIC1669,7291.0,Australia
1412,VIC1601,8095.0,Australia
1413,VIC1719,8103.0,Australia
1414,VIC1782,8102.0,Australia
1415,BIRM-5F318,8105.0,England
1416,CAMB-1B2594,7687.0,England
1417,CAMB-1B2CF9,8103.0,England
1418,CAMB-1B300B,8101.0,England
1419,CVR3179,7435.0,Scotland
1420,CVR3365,8104.0,Scotland
1421,CVR3393,8103.0,Scotland
1422,CVR3424,8103.0,Scotland
1423,CVR3477,8103.0,Scotland
1424,EDB215,8104.0,Scotland
1425,EDB4146,8101.0,Scotland
1426,EDB4504,8104.0,Scotland
1427,EDB5098,7654.0,Scotland
1428,EDB5250,8103.0,Scotland
1429,EDB816,8105.0,Scotland
1430,EXET-1352DE,8103.0,England
1431,EXET-13555D,8105.0,England
1432,EXET-135766,8104.0,England
1433,EXET-13598E,7569.0,England
1434,EXET-135BE2,8102.0,England
1435,EXET-135DFB,8105.0,England
1436,EXET-1360B5,8104.0,England
1437,EXET-136325,8105.0,England
1438,EXET-136A7B,8104.0,England
1439,LOND-D5884,8105.0,England
1440,LOND-D5A7F,8104.0,England
1441,NORT-292317,8103.0,England
1442,NORW-EA41F,8103.0,England
1443,NORW-EACF9,8104.0,England
1444,NORW-EAF4B,8104.0,England
1445,NORW-EB34E,8105.0,England
1446,NORW-EB5C0,8104.0,England
1447,NORW-EBA76,8104.0,England
1448,NORW-EBC70,8105.0,England
1449,NORW-EC35C,8105.0,England
1450,NORW-EC662,8103.0,England
1451,NORW-EC8C6,8105.0,England
1452,SHEF-C293C,8105.0,England
1453,SHEF-C7928,8105.0,England
1454,SHEF-CB10E,8103.0,England
1455,SHEF-CFFF1,8104.0,England
1456,GZMU0095,8106.0,Guangzhou
1457,ChVir4293,8105.0,Estonia
1458,MD-HP00106,8104.0,USA
1459,MD-HP00031,8104.0,USA
1460,DC-HP00122,8105.0,USA
1461,NIC_488,7946.0,Kenya
1462,C1625,6907.0,Kenya
1463,C2801,7477.0,Kenya
1464,RESP-20-2181,8106.0,Oman
1465,UY-NYUMC868,7800.0,Uruguay
1466,RESP-20-4252,8104.0,Oman
1467,Bangkok-CONI-0094,7834.0,Thailand
1468,TG-CCMB-L1024,8103.0,India
1469,TG-CCMB-L276-P1,8102.0,India
1470,GJ-GBRC140,8104.0,India
1471,205031572,8103.0,Oman
1472,Rega-0328190,8104.0,Belgium
1473,Rega-0327215,8104.0,Belgium
1474,Rega-0329240,8106.0,Belgium
1475,Rega-0319265,8105.0,Belgium
1476,CA-SR0379,8105.0,USA
1477,MHT_1,8096.0,Tunisia
